corpus_name;sentence_position;word_position;value;postag_name;confidence_score;tagger
weissenburger;195;60;sie;PRON;10;TreeTagger
weissenburger;195;61;kumme;ADJ;10;TreeTagger
weissenburger;195;62;àlli;ADJ;10;TreeTagger
weissenburger;195;63;üssre;ADJ;10;TreeTagger
weissenburger;195;64;längere;ADJ;10;TreeTagger
weissenburger;195;65;Fàschtezitt;NOUN;10;TreeTagger
weissenburger;195;66;erüs;NOUN;10;TreeTagger
weissenburger;195;67;.;PUNCT;10;TreeTagger
weissenburger;196;1;-;PUNCT;10;TreeTagger
weissenburger;196;2;„;NOUN;10;TreeTagger
weissenburger;196;3;Oh;INTJ;10;TreeTagger
weissenburger;196;4;!;PUNCT;10;TreeTagger
weissenburger;197;1;numme;ADV;10;TreeTagger
weissenburger;197;2;noch;ADV;10;TreeTagger
weissenburger;197;3;aan;NOUN;10;TreeTagger
weissenburger;197;4;Stickele;VERB;10;TreeTagger
weissenburger;197;5;fer;ADP;10;TreeTagger
weissenburger;197;6;s’;DET;10;TreeTagger
weissenburger;197;7;Pürée;NOUN;10;TreeTagger
weissenburger;197;8;ferti;NOUN;10;TreeTagger
weissenburger;197;9;ze;ADP;10;TreeTagger
weissenburger;197;10;màche;ADJ;10;TreeTagger
weissenburger;197;11;…;NOUN;10;TreeTagger
weissenburger;198;1;„;ADJ;10;TreeTagger
weissenburger;198;2;Un;CONJ;10;TreeTagger
weissenburger;198;3;glich;VERB;10;TreeTagger
weissenburger;198;4;druf;ADJ;10;TreeTagger
weissenburger;198;5;";";ADJ;10;TreeTagger
weissenburger;198;6;„;NOUN;10;TreeTagger
weissenburger;198;7;Zäj;NOUN;10;TreeTagger
weissenburger;198;8;,;PUNCT;10;TreeTagger
weissenburger;198;9;làng;ADJ;10;TreeTagger
weissenburger;198;10;m;NOUN;10;TreeTagger
weissenburger;198;11;’r;PRON;10;TreeTagger
weissenburger;198;12;doch;ADV;10;TreeTagger
weissenburger;198;13;’s;NOUN;10;TreeTagger
weissenburger;198;14;Pürée;NOUN;10;TreeTagger
weissenburger;198;15;,;PUNCT;10;TreeTagger
weissenburger;198;16;gràd;ADV;10;TreeTagger
weissenburger;198;17;fer;ADP;10;TreeTagger
weissenburger;198;18;’s;NOUN;10;TreeTagger
weissenburger;198;19;Fleisch;NOUN;10;TreeTagger
weissenburger;198;20;ferti;NOUN;10;TreeTagger
weissenburger;198;21;ze;PART;10;TreeTagger
weissenburger;198;22;màche;VERB;10;TreeTagger
weissenburger;198;23;,;PUNCT;10;TreeTagger
weissenburger;198;24;ja;ADV;10;TreeTagger
weissenburger;198;25;,;PUNCT;10;TreeTagger
weissenburger;198;26;numme;ADV;10;TreeTagger
weissenburger;198;27;e;ADJ;10;TreeTagger
weissenburger;198;28;Leffel;NOUN;10;TreeTagger
weissenburger;198;29;voll;ADJ;10;TreeTagger
weissenburger;198;30;,;PUNCT;10;TreeTagger
weissenburger;198;31;merci;NOUN;10;TreeTagger
weissenburger;198;32;…;NOUN;10;TreeTagger
weissenburger;199;1;“;ADJ;10;TreeTagger
weissenburger;200;1;Properi;NOUN;10;TreeTagger
weissenburger;200;2;Däller;NOUN;10;TreeTagger
weissenburger;200;3;sin;VERB;10;TreeTagger
weissenburger;200;4;üss;ADP;10;TreeTagger
weissenburger;200;5;de;NOUN;10;TreeTagger
weissenburger;200;6;Stub;NOUN;10;TreeTagger
weissenburger;200;7;getraawe;NOUN;10;TreeTagger
weissenburger;200;8;worre;VERB;10;TreeTagger
weissenburger;200;9;un;CONJ;10;TreeTagger
weissenburger;200;10;d’;DET;10;TreeTagger
weissenburger;200;11;Köche;NOUN;10;TreeTagger
weissenburger;200;12;isch;VERB;10;TreeTagger
weissenburger;200;13;zeffride;NOUN;10;TreeTagger
weissenburger;200;14;gewänn;NOUN;10;TreeTagger
weissenburger;200;15;.;PUNCT;10;TreeTagger
weissenburger;201;1;Mànchi;NOUN;10;TreeTagger
weissenburger;201;2;stehn;ADJ;10;TreeTagger
weissenburger;201;3;jetz;NOUN;10;TreeTagger
weissenburger;201;4;uf;ADP;10;TreeTagger
weissenburger;201;5;fer;ADP;10;TreeTagger
weissenburger;201;6;sich;PRON;10;TreeTagger
weissenburger;201;7;d’;DET;10;TreeTagger
weissenburger;201;8;Fies;NOUN;10;TreeTagger
weissenburger;201;9;ze;PART;10;TreeTagger
weissenburger;201;10;verträtte;VERB;10;TreeTagger
weissenburger;201;11;oder;CONJ;10;TreeTagger
weissenburger;201;12;fer;ADP;10;TreeTagger
weissenburger;201;13;besser;ADJ;10;TreeTagger
weissenburger;201;14;ze;PART;10;TreeTagger
weissenburger;201;15;verdaue;VERB;10;TreeTagger
weissenburger;201;16;,;PUNCT;10;TreeTagger
weissenburger;201;17;denn;CONJ;10;TreeTagger
weissenburger;201;18;sie;PRON;10;TreeTagger
weissenburger;201;19;wisse;VERB;10;TreeTagger
weissenburger;201;20;,;PUNCT;10;TreeTagger
weissenburger;201;21;dàss;CONJ;10;TreeTagger
weissenburger;201;22;es;PRON;10;TreeTagger
weissenburger;201;23;jetz;ADJ;10;TreeTagger
weissenburger;201;24;nimmi;ADJ;10;TreeTagger
weissenburger;201;25;làng;ADJ;10;TreeTagger
weissenburger;201;26;duert;VERB;10;TreeTagger
weissenburger;201;27;bis;ADP;10;TreeTagger
weissenburger;201;28;’s;NOUN;10;TreeTagger
weissenburger;201;29;Dessert;NOUN;10;TreeTagger
weissenburger;201;30;kummt;ADJ;10;TreeTagger
weissenburger;201;31;.;PUNCT;10;TreeTagger
weissenburger;202;1;Un;CONJ;10;TreeTagger
weissenburger;202;2;’s;NOUN;10;TreeTagger
weissenburger;202;3;Dessert;NOUN;10;TreeTagger
weissenburger;202;4;isch;VERB;10;TreeTagger
weissenburger;202;5;ringetraawe;NOUN;10;TreeTagger
weissenburger;202;6;worre;VERB;10;TreeTagger
weissenburger;202;7;genau;ADJ;10;TreeTagger
weissenburger;202;8;in;ADP;10;TreeTagger
weissenburger;202;9;dem;DET;10;TreeTagger
weissenburger;202;10;Moment;NOUN;10;TreeTagger
weissenburger;202;11;wo;PRON;10;TreeTagger
weissenburger;202;12;de;NOUN;10;TreeTagger
weissenburger;202;13;dick;ADJ;10;TreeTagger
weissenburger;202;14;Sepp;NOUN;10;TreeTagger
weissenburger;202;15;mit;ADP;10;TreeTagger
weissenburger;202;16;sinere;NOUN;10;TreeTagger
weissenburger;202;17;Gnäscht;VERB;10;TreeTagger
weissenburger;202;18;a;DET;10;TreeTagger
weissenburger;202;19;d’;DET;10;TreeTagger
weissenburger;202;20;Stub;NOUN;10;TreeTagger
weissenburger;202;21;rin;ADV;10;TreeTagger
weissenburger;202;22;isch;VERB;10;TreeTagger
weissenburger;202;23;.;PUNCT;10;TreeTagger
weissenburger;203;1;M;NOUN;10;TreeTagger
weissenburger;203;2;’r;PRON;10;TreeTagger
weissenburger;203;3;het;VERB;10;TreeTagger
weissenburger;203;4;ne;DET;10;TreeTagger
weissenburger;203;5;b’stellt;ADJ;10;TreeTagger
weissenburger;203;6;g’hett;NOUN;10;TreeTagger
weissenburger;203;7;,;PUNCT;10;TreeTagger
weissenburger;203;8;dàss;CONJ;10;TreeTagger
weissenburger;203;9;er;PRON;10;TreeTagger
weissenburger;203;10;e;ADJ;10;TreeTagger
weissenburger;203;11;bissel;NOUN;10;TreeTagger
weissenburger;203;12;Stimmung;NOUN;10;TreeTagger
weissenburger;203;13;màcht;VERB;10;TreeTagger
weissenburger;203;14;,;PUNCT;10;TreeTagger
weissenburger;203;15;denn;CONJ;10;TreeTagger
weissenburger;203;16;e;ADJ;10;TreeTagger
weissenburger;203;17;weissenburgert;NOUN;10;TreeTagger
weissenburger;203;18;isch;VERB;10;TreeTagger
weissenburger;203;19;ebbs;PRON;10;TreeTagger
weissenburger;203;20;Luschtiges;NOUN;10;TreeTagger
weissenburger;203;21;!;PUNCT;10;TreeTagger
weissenburger;204;1;E;NOUN;10;TreeTagger
weissenburger;204;2;weissenburgert;NOUN;10;TreeTagger
weissenburger;204;3;ohne;ADP;10;TreeTagger
weissenburger;204;4;Müsik;NOUN;10;TreeTagger
weissenburger;204;5;het;VERB;10;TreeTagger
weissenburger;204;6;’s;NOUN;10;TreeTagger
weissenburger;204;7;nie;ADV;10;TreeTagger
weissenburger;204;8;gän;ADJ;10;TreeTagger
weissenburger;204;9;bi;ADP;10;TreeTagger
weissenburger;204;10;uns;PRON;10;TreeTagger
weissenburger;204;11;ufem;ADJ;10;TreeTagger
weissenburger;204;12;Dorf;NOUN;10;TreeTagger
weissenburger;204;13;.;PUNCT;10;TreeTagger
weissenburger;205;1;Un;CONJ;10;TreeTagger
weissenburger;205;2;de;NOUN;10;TreeTagger
weissenburger;205;3;dick;ADJ;10;TreeTagger
weissenburger;205;4;Sepp;NOUN;10;TreeTagger
weissenburger;205;5;mit;ADP;10;TreeTagger
weissenburger;205;6;sine;ADJ;10;TreeTagger
weissenburger;205;7;dicke;ADJ;10;TreeTagger
weissenburger;205;8;Finger;NOUN;10;TreeTagger
weissenburger;205;9;het;VERB;10;TreeTagger
weissenburger;205;10;ànfànge;NOUN;10;TreeTagger
weissenburger;205;11;d’;DET;10;TreeTagger
weissenburger;205;12;Knepf;NOUN;10;TreeTagger
weissenburger;205;13;un;CONJ;10;TreeTagger
weissenburger;205;14;d’;DET;10;TreeTagger
weissenburger;205;15;Tàschte;NOUN;10;TreeTagger
weissenburger;205;16;vun;ADP;10;TreeTagger
weissenburger;205;17;sinere;ADJ;10;TreeTagger
weissenburger;205;18;Gnätsch;NOUN;10;TreeTagger
weissenburger;205;19;ze;PART;10;TreeTagger
weissenburger;205;20;quäle;VERB;10;TreeTagger
weissenburger;205;21;,;PUNCT;10;TreeTagger
weissenburger;205;22;er;PRON;10;TreeTagger
weissenburger;205;23;het;VERB;10;TreeTagger
weissenburger;205;24;se;ADJ;10;TreeTagger
weissenburger;205;25;g’schunde;NOUN;10;TreeTagger
weissenburger;205;26;un;CONJ;10;TreeTagger
weissenburger;205;27;màrtyrisiert;VERB;10;TreeTagger
weissenburger;205;28;àwer;ADV;10;TreeTagger
weissenburger;205;29;wàs;ADJ;10;TreeTagger
weissenburger;205;30;fer;ADP;10;TreeTagger
weissenburger;205;31;scheeni;NOUN;10;TreeTagger
weissenburger;205;32;Tön;NOUN;10;TreeTagger
weissenburger;205;33;het;VERB;10;TreeTagger
weissenburger;205;34;er;PRON;10;TreeTagger
weissenburger;205;35;däre;NOUN;10;TreeTagger
weissenburger;205;36;Gnäscht;VERB;10;TreeTagger
weissenburger;205;37;entlockt;VERB;10;TreeTagger
weissenburger;205;38;!;PUNCT;10;TreeTagger
weissenburger;206;1;Bi;ADP;10;TreeTagger
weissenburger;206;2;mànche;NOUN;10;TreeTagger
weissenburger;206;3;hàn;VERB;10;TreeTagger
weissenburger;206;4;se;ADJ;10;TreeTagger
weissenburger;206;5;so;ADV;10;TreeTagger
weissenburger;206;6;scheeni;ADJ;10;TreeTagger
weissenburger;206;7;Erinnerunge;NOUN;10;TreeTagger
weissenburger;206;8;geweckt;VERB;10;TreeTagger
weissenburger;206;9;,;PUNCT;10;TreeTagger
weissenburger;206;10;dàss;CONJ;10;TreeTagger
weissenburger;206;11;ne;DET;10;TreeTagger
weissenburger;206;12;Traene;NOUN;10;TreeTagger
weissenburger;206;13;kumme;ADJ;10;TreeTagger
weissenburger;206;14;sin;ADJ;10;TreeTagger
weissenburger;206;15;…;NOUN;10;TreeTagger
weissenburger;207;1;Un;CONJ;10;TreeTagger
weissenburger;207;2;iwerem;ADJ;10;TreeTagger
weissenburger;207;3;Müsik;NOUN;10;TreeTagger
weissenburger;207;4;màche;ADJ;10;TreeTagger
weissenburger;207;5;isch;VERB;10;TreeTagger
weissenburger;207;6;d’;DET;10;TreeTagger
weissenburger;207;7;Vanille-Crème;NOUN;10;TreeTagger
weissenburger;207;8;un;CONJ;10;TreeTagger
weissenburger;207;9;d’;DET;10;TreeTagger
weissenburger;207;10;Chocolat-Crème;NOUN;10;TreeTagger
weissenburger;207;11;serviert;VERB;10;TreeTagger
weissenburger;207;12;worre;NOUN;10;TreeTagger
weissenburger;207;13;un;CONJ;10;TreeTagger
weissenburger;207;14;a;DET;10;TreeTagger
weissenburger;207;15;noch;ADV;10;TreeTagger
weissenburger;207;16;vier;NUM;10;TreeTagger
weissenburger;207;17;groβi;NOUN;10;TreeTagger
weissenburger;207;18;biscuits;ADJ;10;TreeTagger
weissenburger;207;19;wie;CONJ;10;TreeTagger
weissenburger;207;20;so;ADV;10;TreeTagger
weissenburger;207;21;wunderbàr;NOUN;10;TreeTagger
weissenburger;207;22;geziert;VERB;10;TreeTagger
weissenburger;207;23;gewänn;NOUN;10;TreeTagger
weissenburger;207;24;sin;VERB;10;TreeTagger
weissenburger;207;25;,;PUNCT;10;TreeTagger
weissenburger;207;26;dàss;CONJ;10;TreeTagger
weissenburger;207;27;m;NOUN;10;TreeTagger
weissenburger;207;28;’r;PRON;10;TreeTagger
weissenburger;207;29;numme;ADV;10;TreeTagger
weissenburger;207;30;noch;ADV;10;TreeTagger
weissenburger;207;31;„;ADJ;10;TreeTagger
weissenburger;207;32;ah;INTJ;10;TreeTagger
weissenburger;207;33;!;PUNCT;10;TreeTagger
weissenburger;208;1;„;NOUN;10;TreeTagger
weissenburger;208;2;un;CONJ;10;TreeTagger
weissenburger;208;3;„;NOUN;10;TreeTagger
weissenburger;208;4;oh;INTJ;10;TreeTagger
weissenburger;208;5;!;PUNCT;10;TreeTagger
weissenburger;209;1;“;ADJ;10;TreeTagger
weissenburger;209;2;g’heert;ADJ;10;TreeTagger
weissenburger;209;3;het;VERB;10;TreeTagger
weissenburger;209;4;in;ADP;10;TreeTagger
weissenburger;209;5;de;NOUN;10;TreeTagger
weissenburger;209;6;Stub;NOUN;10;TreeTagger
weissenburger;209;7;.;PUNCT;10;TreeTagger
weissenburger;210;1;Un;CONJ;10;TreeTagger
weissenburger;210;2;dànn;ADV;10;TreeTagger
weissenburger;210;3;sin;VERB;10;TreeTagger
weissenburger;210;4;so;ADV;10;TreeTagger
weissenburger;210;5;groβi;NOUN;10;TreeTagger
weissenburger;210;6;Sticker;NOUN;10;TreeTagger
weissenburger;210;7;g’schnitte;NOUN;10;TreeTagger
weissenburger;210;8;worre;VERB;10;TreeTagger
weissenburger;210;9;,;PUNCT;10;TreeTagger
weissenburger;210;10;dàss;CONJ;10;TreeTagger
weissenburger;210;11;m;NOUN;10;TreeTagger
weissenburger;210;12;’r;PRON;10;TreeTagger
weissenburger;210;13;e;ADJ;10;TreeTagger
weissenburger;210;14;finfter;NOUN;10;TreeTagger
weissenburger;210;15;hole;VERB;10;TreeTagger
weissenburger;210;16;het;VERB;10;TreeTagger
weissenburger;210;17;muen;ADJ;10;TreeTagger
weissenburger;210;18;,;PUNCT;10;TreeTagger
weissenburger;210;19;àwer;ADV;10;TreeTagger
weissenburger;210;20;schlimm;ADJ;10;TreeTagger
weissenburger;210;21;isch;VERB;10;TreeTagger
weissenburger;210;22;des;PRON;10;TreeTagger
weissenburger;210;23;nit;PART;10;TreeTagger
weissenburger;210;24;gewänn;NOUN;10;TreeTagger
weissenburger;210;25;,;PUNCT;10;TreeTagger
weissenburger;210;26;m;NOUN;10;TreeTagger
weissenburger;210;27;’r;PRON;10;TreeTagger
weissenburger;210;28;het;VERB;10;TreeTagger
weissenburger;210;29;e;ADJ;10;TreeTagger
weissenburger;210;30;Dutzet;NOUN;10;TreeTagger
weissenburger;210;31;gebàcke;NOUN;10;TreeTagger
weissenburger;210;32;g’hett;ADJ;10;TreeTagger
weissenburger;210;33;.;PUNCT;10;TreeTagger
weissenburger;211;1;-;PUNCT;10;TreeTagger
weissenburger;211;2;“;NOUN;10;TreeTagger
weissenburger;211;3;Zäj;NOUN;10;TreeTagger
weissenburger;211;4;,;PUNCT;10;TreeTagger
weissenburger;211;5;Sepp;NOUN;10;TreeTagger
weissenburger;211;6;,;PUNCT;10;TreeTagger
weissenburger;211;7;spiel;VERB;10;TreeTagger
weissenburger;211;8;doch;ADV;10;TreeTagger
weissenburger;211;9;uns;PRON;10;TreeTagger
weissenburger;211;10;denne;ADV;10;TreeTagger
weissenburger;211;11;noch;ADV;10;TreeTagger
weissenburger;211;12;emol;ADJ;10;TreeTagger
weissenburger;211;13;wie;CONJ;10;TreeTagger
weissenburger;211;14;bi;ADP;10;TreeTagger
weissenburger;211;15;unsere;PRON;10;TreeTagger
weissenburger;211;16;weissenburgert;NOUN;10;TreeTagger
weissenburger;211;17;g’spielt;VERB;10;TreeTagger
weissenburger;211;18;hesch;VERB;10;TreeTagger
weissenburger;211;19;,;PUNCT;10;TreeTagger
weissenburger;211;20;waisch;ADJ;10;TreeTagger
weissenburger;211;21;noch;ADV;10;TreeTagger
weissenburger;211;22;~;X;10;TreeTagger
weissenburger;212;1;“;ADJ;10;TreeTagger
weissenburger;213;1;De;NOUN;10;TreeTagger
weissenburger;213;2;Sepp;NOUN;10;TreeTagger
weissenburger;213;3;het;VERB;10;TreeTagger
weissenburger;213;4;sich;PRON;10;TreeTagger
weissenburger;213;5;nàdierli;NOUN;10;TreeTagger
weissenburger;213;6;nimmi;NOUN;10;TreeTagger
weissenburger;213;7;erinnert;VERB;10;TreeTagger
weissenburger;213;8;àn;ADP;10;TreeTagger
weissenburger;213;9;des;PRON;10;TreeTagger
weissenburger;213;10;wàs;VERB;10;TreeTagger
weissenburger;213;11;er;PRON;10;TreeTagger
weissenburger;213;12;schunn;ADV;10;TreeTagger
weissenburger;213;13;uf;ADP;10;TreeTagger
weissenburger;213;14;de;NOUN;10;TreeTagger
weissenburger;213;15;weissenburgerte;NOUN;10;TreeTagger
weissenburger;213;16;g’spielt;VERB;10;TreeTagger
weissenburger;213;17;g’hett;ADJ;10;TreeTagger
weissenburger;213;18;het;VERB;10;TreeTagger
weissenburger;213;19;,;PUNCT;10;TreeTagger
weissenburger;213;20;àwer;CONJ;10;TreeTagger
weissenburger;213;21;er;PRON;10;TreeTagger
weissenburger;213;22;het;VERB;10;TreeTagger
weissenburger;213;23;so;ADV;10;TreeTagger
weissenburger;213;24;g’màcht;VERB;10;TreeTagger
weissenburger;213;25;wie;CONJ;10;TreeTagger
weissenburger;213;26;un;CONJ;10;TreeTagger
weissenburger;213;27;het;VERB;10;TreeTagger
weissenburger;213;28;g’làcht;ADJ;10;TreeTagger
weissenburger;213;29;un;CONJ;10;TreeTagger
weissenburger;213;30;het;VERB;10;TreeTagger
weissenburger;213;31;widder;NOUN;10;TreeTagger
weissenburger;213;32;ànfànge;NOUN;10;TreeTagger
weissenburger;213;33;uf;ADP;10;TreeTagger
weissenburger;213;34;de;NOUN;10;TreeTagger
weissenburger;213;35;Tàschte;NOUN;10;TreeTagger
weissenburger;213;36;rum;ADV;10;TreeTagger
weissenburger;213;37;ze;PART;10;TreeTagger
weissenburger;213;38;hämmere;VERB;10;TreeTagger
weissenburger;213;39;un;CONJ;10;TreeTagger
weissenburger;213;40;d’;DET;10;TreeTagger
weissenburger;213;41;Alte;NOUN;10;TreeTagger
weissenburger;213;42;hàn;VERB;10;TreeTagger
weissenburger;213;43;sich;PRON;10;TreeTagger
weissenburger;213;44;àn;ADP;10;TreeTagger
weissenburger;213;45;ihri;PRON;10;TreeTagger
weissenburger;213;46;Jugend;NOUN;10;TreeTagger
weissenburger;213;47;erinnert;VERB;10;TreeTagger
weissenburger;213;48;un;CONJ;10;TreeTagger
weissenburger;213;49;d’;DET;10;TreeTagger
weissenburger;213;50;Junge;NOUN;10;TreeTagger
weissenburger;213;51;hàn;VERB;10;TreeTagger
weissenburger;213;52;sich;PRON;10;TreeTagger
weissenburger;213;53;àmüsiert;ADJ;10;TreeTagger
weissenburger;213;54;un;CONJ;10;TreeTagger
weissenburger;213;55;e;ADJ;10;TreeTagger
weissenburger;213;56;Groβel;NOUN;10;TreeTagger
weissenburger;213;57;im;ADP;10;TreeTagger
weissenburger;213;58;Eck;NOUN;10;TreeTagger
weissenburger;213;59;het;VERB;10;TreeTagger
weissenburger;213;60;d’;DET;10;TreeTagger
weissenburger;213;61;Aue;NOUN;10;TreeTagger
weissenburger;213;62;zü;NOUN;10;TreeTagger
weissenburger;213;63;gemàcht;VERB;10;TreeTagger
weissenburger;213;64;un;CONJ;10;TreeTagger
weissenburger;213;65;het;VERB;10;TreeTagger
weissenburger;213;66;de;NOUN;10;TreeTagger
weissenburger;213;67;Bàrt;VERB;10;TreeTagger
weissenburger;213;68;in;ADP;10;TreeTagger
weissenburger;213;69;ihre;PRON;10;TreeTagger
weissenburger;213;70;Gàsseweck;NOUN;10;TreeTagger
weissenburger;213;71;gedruckt;VERB;10;TreeTagger
weissenburger;213;72;,;PUNCT;10;TreeTagger
weissenburger;213;73;hättsch;VERB;10;TreeTagger
weissenburger;213;74;g’maant;ADJ;10;TreeTagger
weissenburger;213;75;sie;PRON;10;TreeTagger
weissenburger;213;76;isch;VERB;10;TreeTagger
weissenburger;213;77;in;ADP;10;TreeTagger
weissenburger;213;78;de;NOUN;10;TreeTagger
weissenburger;213;79;Kirch;NOUN;10;TreeTagger
weissenburger;213;80;,;PUNCT;10;TreeTagger
weissenburger;213;81;so;ADV;10;TreeTagger
weissenburger;213;82;àndächtig;ADJ;10;TreeTagger
weissenburger;213;83;het;VERB;10;TreeTagger
weissenburger;213;84;se;ADJ;10;TreeTagger
weissenburger;213;85;däre;ADJ;10;TreeTagger
weissenburger;213;86;Melodie;NOUN;10;TreeTagger
weissenburger;213;87;züg’heert;VERB;10;TreeTagger
weissenburger;213;88;.;PUNCT;10;TreeTagger
weissenburger;214;1;Es;PRON;10;TreeTagger
weissenburger;214;2;sin;VERB;10;TreeTagger
weissenburger;214;3;ihri;PRON;10;TreeTagger
weissenburger;214;4;Lìèdle;ADJ;10;TreeTagger
weissenburger;214;5;gewän;NOUN;10;TreeTagger
weissenburger;214;6;,;PUNCT;10;TreeTagger
weissenburger;214;7;es;PRON;10;TreeTagger
weissenburger;214;8;sin;VERB;10;TreeTagger
weissenburger;214;9;ihri;PRON;10;TreeTagger
weissenburger;214;10;Melodie;NOUN;10;TreeTagger
weissenburger;214;11;g’wänn;NOUN;10;TreeTagger
weissenburger;214;12;wie;CONJ;10;TreeTagger
weissenburger;214;13;de;NOUN;10;TreeTagger
weissenburger;214;14;dick;ADJ;10;TreeTagger
weissenburger;214;15;Sepp;NOUN;10;TreeTagger
weissenburger;214;16;g’spielt;VERB;10;TreeTagger
weissenburger;214;17;het;VERB;10;TreeTagger
weissenburger;214;18;.;PUNCT;10;TreeTagger
weissenburger;215;1;Dànn;ADV;10;TreeTagger
weissenburger;215;2;sin;VERB;10;TreeTagger
weissenburger;215;3;noch;ADV;10;TreeTagger
weissenburger;215;4;zwei;NUM;10;TreeTagger
weissenburger;215;5;Flàsche;NOUN;10;TreeTagger
weissenburger;215;6;Chàmpàgner;NOUN;10;TreeTagger
weissenburger;215;7;ufg’màcht;VERB;10;TreeTagger
weissenburger;215;8;worre;ADJ;10;TreeTagger
weissenburger;215;9;,;PUNCT;10;TreeTagger
weissenburger;215;10;numme;ADV;10;TreeTagger
weissenburger;215;11;fer;ADP;10;TreeTagger
weissenburger;215;12;e;ADJ;10;TreeTagger
weissenburger;215;13;àndere;ADJ;10;TreeTagger
weissenburger;215;14;G’schmàck;NOUN;10;TreeTagger
weissenburger;215;15;im;ADP;10;TreeTagger
weissenburger;215;16;Müll;NOUN;10;TreeTagger
weissenburger;215;17;ze;ADP;10;TreeTagger
weissenburger;215;18;bekumme;ADJ;10;TreeTagger
weissenburger;215;19;…;NOUN;10;TreeTagger
weissenburger;216;1;Es;PRON;10;TreeTagger
weissenburger;216;2;het;VERB;10;TreeTagger
weissenburger;216;3;sechs;NUM;10;TreeTagger
weissenburger;216;4;g’schlaawe;NOUN;10;TreeTagger
weissenburger;216;5;g’hett;ADJ;10;TreeTagger
weissenburger;216;6;uf;ADP;10;TreeTagger
weissenburger;216;7;de;NOUN;10;TreeTagger
weissenburger;216;8;Kircheühr;NOUN;10;TreeTagger
weissenburger;216;9;wie;CONJ;10;TreeTagger
weissenburger;216;10;e;ADJ;10;TreeTagger
weissenburger;216;11;pààr;PRON;10;TreeTagger
weissenburger;216;12;Mànnsbilder;NOUN;10;TreeTagger
weissenburger;216;13;sich;PRON;10;TreeTagger
weissenburger;216;14;uf;ADP;10;TreeTagger
weissenburger;216;15;de;NOUN;10;TreeTagger
weissenburger;216;16;Heimwaij;NOUN;10;TreeTagger
weissenburger;216;17;g’màcht;NOUN;10;TreeTagger
weissenburger;216;18;hàn;VERB;10;TreeTagger
weissenburger;216;19;fer;ADP;10;TreeTagger
weissenburger;216;20;ze;PART;10;TreeTagger
weissenburger;216;21;fietere;ADJ;10;TreeTagger
weissenburger;216;22;un;CONJ;10;TreeTagger
weissenburger;216;23;fer;ADP;10;TreeTagger
weissenburger;216;24;ze;ADP;10;TreeTagger
weissenburger;216;25;melke;NOUN;10;TreeTagger
weissenburger;216;26;,;PUNCT;10;TreeTagger
weissenburger;216;27;ànderi;NOUN;10;TreeTagger
weissenburger;216;28;hàn;VERB;10;TreeTagger
weissenburger;216;29;die;DET;10;TreeTagger
weissenburger;216;30;Arweit;NOUN;10;TreeTagger
weissenburger;216;31;ihre;PRON;10;TreeTagger
weissenburger;216;32;Fraue;NOUN;10;TreeTagger
weissenburger;216;33;delegiert;VERB;10;TreeTagger
weissenburger;216;34;,;PUNCT;10;TreeTagger
weissenburger;216;35;àwer;CONJ;10;TreeTagger
weissenburger;216;36;m;NOUN;10;TreeTagger
weissenburger;216;37;’r;PRON;10;TreeTagger
weissenburger;216;38;het;VERB;10;TreeTagger
weissenburger;216;39;versproche;NOUN;10;TreeTagger
weissenburger;216;40;sich;PRON;10;TreeTagger
weissenburger;216;41;glich;VERB;10;TreeTagger
weissenburger;216;42;nochem;ADJ;10;TreeTagger
weissenburger;216;43;Melke;NOUN;10;TreeTagger
weissenburger;216;44;in;ADP;10;TreeTagger
weissenburger;216;45;de;NOUN;10;TreeTagger
weissenburger;216;46;Wirtschàft;NOUN;10;TreeTagger
weissenburger;216;47;ze;PART;10;TreeTagger
weissenburger;216;48;treffe;VERB;10;TreeTagger
weissenburger;216;49;.;PUNCT;10;TreeTagger
weissenburger;217;1;Uf;ADP;10;TreeTagger
weissenburger;217;2;des;PRON;10;TreeTagger
weissenburger;217;3;hin;PART;10;TreeTagger
weissenburger;217;4;,;PUNCT;10;TreeTagger
weissenburger;217;5;het;VERB;10;TreeTagger
weissenburger;217;6;’s;NOUN;10;TreeTagger
weissenburger;217;7;weissenburgertspärel;NOUN;10;TreeTagger
weissenburger;217;8;’s;NOUN;10;TreeTagger
weissenburger;217;9;Signàl;NOUN;10;TreeTagger
weissenburger;217;10;zuem;ADJ;10;TreeTagger
weissenburger;217;11;Ufbruch;NOUN;10;TreeTagger
weissenburger;217;12;gän;ADJ;10;TreeTagger
weissenburger;217;13;un;CONJ;10;TreeTagger
weissenburger;217;14;d’;DET;10;TreeTagger
weissenburger;217;15;gànz;ADJ;10;TreeTagger
weissenburger;217;16;G’sellschàft;NOUN;10;TreeTagger
weissenburger;217;17;het;VERB;10;TreeTagger
weissenburger;217;18;sich;PRON;10;TreeTagger
weissenburger;217;19;uf;ADP;10;TreeTagger
weissenburger;217;20;de;NOUN;10;TreeTagger
weissenburger;217;21;Waij;NOUN;10;TreeTagger
weissenburger;217;22;g’màcht;VERB;10;TreeTagger
weissenburger;217;23;,;PUNCT;10;TreeTagger
weissenburger;217;24;nimmi;VERB;10;TreeTagger
weissenburger;217;25;so;ADV;10;TreeTagger
weissenburger;217;26;in;ADP;10;TreeTagger
weissenburger;217;27;de;NOUN;10;TreeTagger
